login,user_url,html_url,repos_url,followers,repo_details,label
pneff,https://api.github.com/users/pneff,https://github.com/pneff,https://api.github.com/users/pneff/repos,49,"[{'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Python', 'stars': 32, 'forks': 4, 'watchers': 32}, {'language': 'VimL', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'PHP', 'stars': 2, 'forks': 0, 'watchers': 2}, {'language': 'Ruby', 'stars': 2, 'forks': 1, 'watchers': 2}, {'language': 'PHP', 'stars': 0, 'forks': 1, 'watchers': 0}, {'language': 'Python', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Python', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Python', 'stars': 0, 'forks': 1, 'watchers': 0}, {'language': 'VimL', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'CoffeeScript', 'stars': 1, 'forks': 1, 'watchers': 1}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Python', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'JavaScript', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'SCSS', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Python', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Shell', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Shell', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 1, 'forks': 1, 'watchers': 1}, {'language': 'Python', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Ruby', 'stars': 2, 'forks': 1, 'watchers': 2}, {'language': 'Ruby', 'stars': 1, 'forks': 1, 'watchers': 1}, {'language': 'Ruby', 'stars': 5, 'forks': 0, 'watchers': 5}, {'language': 'Ruby', 'stars': 1, 'forks': 44, 'watchers': 1}, {'language': 'Python', 'stars': 1, 'forks': 0, 'watchers': 1}]",bad
besthope,https://api.github.com/users/besthope,https://github.com/besthope,https://api.github.com/users/besthope/repos,5,[],bad
HamiltonHandbag,https://api.github.com/users/HamiltonHandbag,https://github.com/HamiltonHandbag,https://api.github.com/users/HamiltonHandbag/repos,3,[],bad
Constellation,https://api.github.com/users/Constellation,https://github.com/Constellation,https://api.github.com/users/Constellation/repos,977,"[{'language': 'CoffeeScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'JavaScript', 'stars': 1, 'forks': 1, 'watchers': 1}, {'language': None, 'stars': 0, 'forks': 1, 'watchers': 0}, {'language': 'C++', 'stars': 5, 'forks': 0, 'watchers': 5}, {'language': 'JavaScript', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'C', 'stars': 0, 'forks': 1, 'watchers': 0}, {'language': 'C++', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'C++', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'C++', 'stars': 4, 'forks': 1, 'watchers': 4}, {'language': None, 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'C', 'stars': 1, 'forks': 1, 'watchers': 1}, {'language': 'C', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'CoffeeScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'JavaScript', 'stars': 2, 'forks': 0, 'watchers': 2}, {'language': 'CoffeeScript', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'HTML', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'C', 'stars': 32, 'forks': 5, 'watchers': 32}, {'language': 'JavaScript', 'stars': 1, 'forks': 1, 'watchers': 1}, {'language': 'Ruby', 'stars': 209, 'forks': 33, 'watchers': 209}, {'language': None, 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'JavaScript', 'stars': 2, 'forks': 0, 'watchers': 2}, {'language': 'C++', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'JavaScript', 'stars': 2, 'forks': 1, 'watchers': 2}, {'language': 'Python', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'C', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'C++', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'C++', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'JavaScript', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'JavaScript', 'stars': 26, 'forks': 2, 'watchers': 26}]",good
gaffneyc,https://api.github.com/users/gaffneyc,https://github.com/gaffneyc,https://api.github.com/users/gaffneyc/repos,68,"[{'language': 'Ruby', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Go', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 5, 'forks': 2, 'watchers': 5}, {'language': 'Dockerfile', 'stars': 2, 'forks': 1, 'watchers': 2}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Go', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Go', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 1, 'forks': 1, 'watchers': 1}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 1, 'forks': 1, 'watchers': 1}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 1, 'forks': 1, 'watchers': 1}, {'language': 'Ruby', 'stars': 6, 'forks': 3, 'watchers': 6}, {'language': 'Ruby', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Ruby', 'stars': 2, 'forks': 0, 'watchers': 2}, {'language': 'Ruby', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Shell', 'stars': 0, 'forks': 2, 'watchers': 0}, {'language': 'Shell', 'stars': 248, 'forks': 73, 'watchers': 248}, {'language': 'Shell', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Shell', 'stars': 6, 'forks': 1, 'watchers': 6}]",bad
efficiency20,https://api.github.com/users/efficiency20,https://github.com/efficiency20,https://api.github.com/users/efficiency20/repos,2,"[{'language': 'Ruby', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Ruby', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Ruby', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Ruby', 'stars': 1, 'forks': 1, 'watchers': 1}, {'language': 'Ruby', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': None, 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Ruby', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Ruby', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Ruby', 'stars': 3, 'forks': 1, 'watchers': 3}, {'language': 'Ruby', 'stars': 3, 'forks': 2, 'watchers': 3}, {'language': 'Ruby', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Ruby', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Ruby', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Ruby', 'stars': 3, 'forks': 0, 'watchers': 3}, {'language': 'Ruby', 'stars': 104, 'forks': 11, 'watchers': 104}, {'language': 'Ruby', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Ruby', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Ruby', 'stars': 1, 'forks': 0, 'watchers': 1}]",bad
dmendez,https://api.github.com/users/dmendez,https://github.com/dmendez,https://api.github.com/users/dmendez/repos,5,"[{'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}]",bad
ayekay42,https://api.github.com/users/ayekay42,https://github.com/ayekay42,https://api.github.com/users/ayekay42/repos,4,"[{'language': 'Python', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}]",bad
bschembri,https://api.github.com/users/bschembri,https://github.com/bschembri,https://api.github.com/users/bschembri/repos,6,[],bad
chrisroos,https://api.github.com/users/chrisroos,https://github.com/chrisroos,https://api.github.com/users/chrisroos/repos,44,"[{'language': 'Ruby', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Ruby', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Shell', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Ruby', 'stars': 1, 'forks': 1, 'watchers': 1}, {'language': None, 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Shell', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'JavaScript', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'HTML', 'stars': 2, 'forks': 2, 'watchers': 2}, {'language': 'HTML', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 7, 'forks': 0, 'watchers': 7}, {'language': 'Ruby', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Shell', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Shell', 'stars': 2, 'forks': 0, 'watchers': 2}, {'language': 'Ruby', 'stars': 2, 'forks': 0, 'watchers': 2}, {'language': 'JavaScript', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Ruby', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'HTML', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Ruby', 'stars': 2, 'forks': 0, 'watchers': 2}, {'language': 'HTML', 'stars': 0, 'forks': 2, 'watchers': 0}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}]",bad
irfn,https://api.github.com/users/irfn,https://github.com/irfn,https://api.github.com/users/irfn/repos,147,"[{'language': 'Ruby', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Emacs Lisp', 'stars': 1, 'forks': 1, 'watchers': 1}, {'language': 'Ruby', 'stars': 2, 'forks': 1, 'watchers': 2}, {'language': 'JavaScript', 'stars': 2, 'forks': 0, 'watchers': 2}, {'language': 'Smarty', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Clojure', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Clojure', 'stars': 5, 'forks': 0, 'watchers': 5}, {'language': 'Clojure', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Go', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Clojure', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Clojure', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'C#', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Python', 'stars': 8, 'forks': 2, 'watchers': 8}, {'language': 'Go', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Emacs Lisp', 'stars': 17, 'forks': 8, 'watchers': 17}, {'language': 'Objective-C', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Ruby', 'stars': 1, 'forks': 3, 'watchers': 1}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 1, 'forks': 1, 'watchers': 1}, {'language': 'Python', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}]",bad
cristianosanchez,https://api.github.com/users/cristianosanchez,https://github.com/cristianosanchez,https://api.github.com/users/cristianosanchez/repos,6,"[{'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'HTML', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Makefile', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Puppet', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Java', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Java', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Java', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Java', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Java', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Java', 'stars': 0, 'forks': 0, 'watchers': 0}]",bad
davidreuss,https://api.github.com/users/davidreuss,https://github.com/davidreuss,https://api.github.com/users/davidreuss/repos,25,"[{'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'PHP', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Shell', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Clojure', 'stars': 1, 'forks': 4, 'watchers': 1}, {'language': 'VimL', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Shell', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'JavaScript', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Shell', 'stars': 4, 'forks': 0, 'watchers': 4}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Perl', 'stars': 1, 'forks': 1, 'watchers': 1}, {'language': 'Go', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Go', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Java', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'JavaScript', 'stars': 1, 'forks': 1, 'watchers': 1}, {'language': 'Go', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Python', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Shell', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Go', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'HTML', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'PHP', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}]",bad
danlentz,https://api.github.com/users/danlentz,https://github.com/danlentz,https://api.github.com/users/danlentz/repos,134,"[{'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Java', 'stars': 2, 'forks': 2, 'watchers': 2}, {'language': 'Clojure', 'stars': 2, 'forks': 2, 'watchers': 2}, {'language': 'Common Lisp', 'stars': 3, 'forks': 0, 'watchers': 3}, {'language': 'Common Lisp', 'stars': 11, 'forks': 1, 'watchers': 11}, {'language': 'Common Lisp', 'stars': 119, 'forks': 8, 'watchers': 119}, {'language': 'Common Lisp', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Common Lisp', 'stars': 2, 'forks': 0, 'watchers': 2}, {'language': 'Common Lisp', 'stars': 5, 'forks': 1, 'watchers': 5}, {'language': 'Common Lisp', 'stars': 5, 'forks': 1, 'watchers': 5}, {'language': 'Clojure', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Clojure', 'stars': 8, 'forks': 0, 'watchers': 8}, {'language': 'Clojure', 'stars': 5, 'forks': 0, 'watchers': 5}, {'language': 'Clojure', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Clojure', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Clojure', 'stars': 231, 'forks': 26, 'watchers': 231}, {'language': 'Clojure', 'stars': 31, 'forks': 2, 'watchers': 31}, {'language': 'Clojure', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Common Lisp', 'stars': 1, 'forks': 1, 'watchers': 1}, {'language': 'Clojure', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'C', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'C', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'C', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Clojure', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Common Lisp', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Clojure', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'CSS', 'stars': 2, 'forks': 0, 'watchers': 2}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Clojure', 'stars': 10, 'forks': 1, 'watchers': 10}, {'language': 'Common Lisp', 'stars': 1, 'forks': 1, 'watchers': 1}]",good
judi,https://api.github.com/users/judi,https://github.com/judi,https://api.github.com/users/judi/repos,4,[],bad
mkelly12,https://api.github.com/users/mkelly12,https://github.com/mkelly12,https://api.github.com/users/mkelly12/repos,39,"[{'language': 'JavaScript', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'JavaScript', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Python', 'stars': 108, 'forks': 6, 'watchers': 108}, {'language': 'C++', 'stars': 4, 'forks': 0, 'watchers': 4}, {'language': 'Ruby', 'stars': 1, 'forks': 1, 'watchers': 1}, {'language': 'JavaScript', 'stars': 3, 'forks': 1, 'watchers': 3}, {'language': 'Ruby', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'JavaScript', 'stars': 1, 'forks': 1, 'watchers': 1}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 3, 'forks': 2, 'watchers': 3}, {'language': 'JavaScript', 'stars': 3, 'forks': 0, 'watchers': 3}, {'language': 'CSS', 'stars': 0, 'forks': 0, 'watchers': 0}]",bad
foliosus,https://api.github.com/users/foliosus,https://github.com/foliosus,https://api.github.com/users/foliosus/repos,16,"[{'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 0, 'forks': 1, 'watchers': 0}, {'language': 'Jupyter Notebook', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 1, 'forks': 1, 'watchers': 1}, {'language': 'Shell', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Ruby', 'stars': 2, 'forks': 1, 'watchers': 2}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'JavaScript', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Ruby', 'stars': 1, 'forks': 1, 'watchers': 1}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}]",bad
tjbell,https://api.github.com/users/tjbell,https://github.com/tjbell,https://api.github.com/users/tjbell/repos,22,"[{'language': 'CSS', 'stars': 0, 'forks': 0, 'watchers': 0}]",bad
etnt,https://api.github.com/users/etnt,https://github.com/etnt,https://api.github.com/users/etnt/repos,150,"[{'language': 'Kotlin', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Erlang', 'stars': 2, 'forks': 0, 'watchers': 2}, {'language': 'Kotlin', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Python', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Python', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Erlang', 'stars': 4, 'forks': 1, 'watchers': 4}, {'language': 'Erlang', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Erlang', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'C', 'stars': 1, 'forks': 1, 'watchers': 1}, {'language': 'Erlang', 'stars': 4, 'forks': 2, 'watchers': 4}, {'language': 'Erlang', 'stars': 88, 'forks': 13, 'watchers': 88}, {'language': 'Erlang', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Erlang', 'stars': 23, 'forks': 1, 'watchers': 23}, {'language': 'JavaScript', 'stars': 58, 'forks': 25, 'watchers': 58}, {'language': 'Elixir', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Erlang', 'stars': 17, 'forks': 8, 'watchers': 17}, {'language': 'Erlang', 'stars': 36, 'forks': 4, 'watchers': 36}, {'language': None, 'stars': 1, 'forks': 1, 'watchers': 1}, {'language': 'Erlang', 'stars': 50, 'forks': 10, 'watchers': 50}, {'language': 'Erlang', 'stars': 2, 'forks': 1, 'watchers': 2}, {'language': 'Erlang', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Erlang', 'stars': 0, 'forks': 1, 'watchers': 0}, {'language': 'Erlang', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Erlang', 'stars': 1, 'forks': 1, 'watchers': 1}, {'language': 'Erlang', 'stars': 4, 'forks': 0, 'watchers': 4}, {'language': 'Erlang', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Erlang', 'stars': 1, 'forks': 1, 'watchers': 1}, {'language': 'Shell', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Erlang', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Erlang', 'stars': 3, 'forks': 1, 'watchers': 3}]",good
laran,https://api.github.com/users/laran,https://github.com/laran,https://api.github.com/users/laran/repos,18,"[{'language': 'TypeScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Java', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Java', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Java', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Java', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Java', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'JavaScript', 'stars': 2, 'forks': 0, 'watchers': 2}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Java', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': None, 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': None, 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 1, 'forks': 0, 'watchers': 1}]",bad
