login,user_url,html_url,repos_url,followers,total_stars,total_forks,total_watchers,languages
cushuranada,https://api.github.com/users/cushuranada,https://github.com/cushuranada,https://api.github.com/users/cushuranada/repos,3,2,0,2,{'JavaScript'}
kostiantyn-kucher,https://api.github.com/users/kostiantyn-kucher,https://github.com/kostiantyn-kucher,https://api.github.com/users/kostiantyn-kucher/repos,2,2,3,2,{'TeX'}
izquierdo,https://api.github.com/users/izquierdo,https://github.com/izquierdo,https://api.github.com/users/izquierdo/repos,11,14,15,14,"{'Python', 'Java'}"
jsimard,https://api.github.com/users/jsimard,https://github.com/jsimard,https://api.github.com/users/jsimard/repos,3,0,0,0,set()
aakash-zz,https://api.github.com/users/aakash-zz,https://github.com/aakash-zz,https://api.github.com/users/aakash-zz/repos,4,0,0,0,set()
cchemparathy,https://api.github.com/users/cchemparathy,https://github.com/cchemparathy,https://api.github.com/users/cchemparathy/repos,4,0,0,0,set()
giscard,https://api.github.com/users/giscard,https://github.com/giscard,https://api.github.com/users/giscard/repos,3,2,0,2,{'JavaScript'}
apackel,https://api.github.com/users/apackel,https://github.com/apackel,https://api.github.com/users/apackel/repos,5,0,0,0,set()
nleush,https://api.github.com/users/nleush,https://github.com/nleush,https://api.github.com/users/nleush/repos,33,58,13,58,"{'Python', 'JavaScript', 'HTML', 'CSS'}"
muudz,https://api.github.com/users/muudz,https://github.com/muudz,https://api.github.com/users/muudz/repos,3,0,0,0,set()
sensei-zz,https://api.github.com/users/sensei-zz,https://github.com/sensei-zz,https://api.github.com/users/sensei-zz/repos,3,2,0,2,set()
tylerc,https://api.github.com/users/tylerc,https://github.com/tylerc,https://api.github.com/users/tylerc/repos,24,42,14,42,"{'Ruby', 'C++', 'TypeScript', 'C#', 'JavaScript', 'Python', 'Haxe', 'Erlang', 'CSS', 'Rust', 'Swift'}"
cryos,https://api.github.com/users/cryos,https://github.com/cryos,https://api.github.com/users/cryos/repos,198,357,176,357,"{'C++', 'FORTRAN', 'CSS', 'JavaScript', 'CMake'}"
gaoyun,https://api.github.com/users/gaoyun,https://github.com/gaoyun,https://api.github.com/users/gaoyun/repos,3,0,0,0,set()
vrybas,https://api.github.com/users/vrybas,https://github.com/vrybas,https://api.github.com/users/vrybas/repos,58,23,9,23,"{'Ruby', 'Vim script', 'Objective-C', 'JavaScript', 'AppleScript', 'Go', 'VimL', 'Shell', 'Java'}"
bulletgani,https://api.github.com/users/bulletgani,https://github.com/bulletgani,https://api.github.com/users/bulletgani/repos,4,0,0,0,"{'Ruby', 'JavaScript', 'Java'}"
kspidel,https://api.github.com/users/kspidel,https://github.com/kspidel,https://api.github.com/users/kspidel/repos,3,0,0,0,set()
timchesney,https://api.github.com/users/timchesney,https://github.com/timchesney,https://api.github.com/users/timchesney/repos,3,1,0,1,{'Astro'}
ngxuanmui,https://api.github.com/users/ngxuanmui,https://github.com/ngxuanmui,https://api.github.com/users/ngxuanmui/repos,5,2,3,2,"{'PHP', 'JavaScript'}"
igloobentwicket,https://api.github.com/users/igloobentwicket,https://github.com/igloobentwicket,https://api.github.com/users/igloobentwicket/repos,4,2,0,2,"{'JavaScript', 'TypeScript'}"
svs,https://api.github.com/users/svs,https://github.com/svs,https://api.github.com/users/svs/repos,50,31,29,31,"{'Ruby', 'JavaScript', 'Shell', 'Emacs Lisp', 'Sass', 'CSS'}"
jecassis,https://api.github.com/users/jecassis,https://github.com/jecassis,https://api.github.com/users/jecassis/repos,3,6,0,6,"{'C++', 'C', 'C#', 'TypeScript'}"
strawmann,https://api.github.com/users/strawmann,https://github.com/strawmann,https://api.github.com/users/strawmann/repos,4,0,0,0,set()
gitte,https://api.github.com/users/gitte,https://github.com/gitte,https://api.github.com/users/gitte/repos,4,0,0,0,set()
toniowhola,https://api.github.com/users/toniowhola,https://github.com/toniowhola,https://api.github.com/users/toniowhola/repos,6,0,0,0,set()
zdplus,https://api.github.com/users/zdplus,https://github.com/zdplus,https://api.github.com/users/zdplus/repos,5,2,0,2,"{'Ruby', 'Dockerfile', 'JavaScript', 'Go', 'HTML', 'Python', 'ActionScript', 'Java'}"
firestar,https://api.github.com/users/firestar,https://github.com/firestar,https://api.github.com/users/firestar/repos,25,8,1,8,"{'TypeScript', 'Dockerfile', 'C#', 'JavaScript', 'Shell', 'HTML', 'Python', 'Java'}"
lleirborras,https://api.github.com/users/lleirborras,https://github.com/lleirborras,https://api.github.com/users/lleirborras/repos,19,20,4,20,"{'Ruby', 'CoffeeScript', 'VimL', 'JavaScript'}"
bcbenne,https://api.github.com/users/bcbenne,https://github.com/bcbenne,https://api.github.com/users/bcbenne/repos,3,0,0,0,set()
bassett383,https://api.github.com/users/bassett383,https://github.com/bassett383,https://api.github.com/users/bassett383/repos,3,0,0,0,set()
ronPy,https://api.github.com/users/ronPy,https://github.com/ronPy,https://api.github.com/users/ronPy/repos,11,0,0,0,"{'Ruby', 'C++', 'JavaScript', 'Shell', 'CSS'}"
AnnDKan,https://api.github.com/users/AnnDKan,https://github.com/AnnDKan,https://api.github.com/users/AnnDKan/repos,5,0,0,0,set()
rbo,https://api.github.com/users/rbo,https://github.com/rbo,https://api.github.com/users/rbo/repos,86,26,11,26,"{'C', 'Jupyter Notebook', 'Dockerfile', 'Shell', 'Go', 'Jinja', 'Python', 'YAML', 'Perl'}"
sarahprevette,https://api.github.com/users/sarahprevette,https://github.com/sarahprevette,https://api.github.com/users/sarahprevette/repos,3,0,0,0,set()
timpac,https://api.github.com/users/timpac,https://github.com/timpac,https://api.github.com/users/timpac/repos,4,0,0,0,set()
nuriakman,https://api.github.com/users/nuriakman,https://github.com/nuriakman,https://api.github.com/users/nuriakman/repos,152,18,14,18,"{'PHP', 'C++', 'JavaScript', 'TSQL', 'CSS'}"
pspZorba,https://api.github.com/users/pspZorba,https://github.com/pspZorba,https://api.github.com/users/pspZorba/repos,3,1,0,1,{'C'}
jeffharrington,https://api.github.com/users/jeffharrington,https://github.com/jeffharrington,https://api.github.com/users/jeffharrington/repos,22,1,0,1,"{'Ruby', 'TypeScript', 'Io', 'JavaScript', 'Python', 'Scala'}"
quanghd,https://api.github.com/users/quanghd,https://github.com/quanghd,https://api.github.com/users/quanghd/repos,5,2,0,2,{'JavaScript'}
ken-guru,https://api.github.com/users/ken-guru,https://github.com/ken-guru,https://api.github.com/users/ken-guru/repos,34,6,0,6,"{'Ruby', 'JavaScript', 'C#', 'Shell', 'HTML', 'Python'}"
neilang,https://api.github.com/users/neilang,https://github.com/neilang,https://api.github.com/users/neilang/repos,50,338,75,338,"{'Ruby', 'C++', 'PHP', 'C', 'Objective-C', 'JavaScript'}"
zend13,https://api.github.com/users/zend13,https://github.com/zend13,https://api.github.com/users/zend13/repos,3,2,0,2,{'JavaScript'}
Gliht,https://api.github.com/users/Gliht,https://github.com/Gliht,https://api.github.com/users/Gliht/repos,4,2,0,2,{'C++'}
TonySkullz,https://api.github.com/users/TonySkullz,https://github.com/TonySkullz,https://api.github.com/users/TonySkullz/repos,3,1,0,1,{'JavaScript'}
mikemintz,https://api.github.com/users/mikemintz,https://github.com/mikemintz,https://api.github.com/users/mikemintz/repos,64,1195,109,1195,"{'C++', 'JavaScript', 'Shell', 'Python', 'Lua', 'CSS', 'Java', 'Scala'}"
cypriss,https://api.github.com/users/cypriss,https://github.com/cypriss,https://api.github.com/users/cypriss/repos,107,1585,115,1585,"{'Ruby', 'JavaScript', 'Go'}"
fotonauts,https://api.github.com/users/fotonauts,https://github.com/fotonauts,https://api.github.com/users/fotonauts/repos,1,37,6,37,"{'Ruby', 'C', 'Objective-C', 'Shell', 'Python'}"
Lautlos,https://api.github.com/users/Lautlos,https://github.com/Lautlos,https://api.github.com/users/Lautlos/repos,4,0,0,0,set()
naz-zz,https://api.github.com/users/naz-zz,https://github.com/naz-zz,https://api.github.com/users/naz-zz/repos,4,0,0,0,set()
graydot,https://api.github.com/users/graydot,https://github.com/graydot,https://api.github.com/users/graydot/repos,9,9,0,9,"{'Ruby', 'C++', 'Jupyter Notebook', 'JavaScript', 'VimL', 'Python', 'Java', 'Rust', 'Swift'}"
davels,https://api.github.com/users/davels,https://github.com/davels,https://api.github.com/users/davels/repos,3,0,0,0,"{'Python', 'Emacs Lisp'}"
UG,https://api.github.com/users/UG,https://github.com/UG,https://api.github.com/users/UG/repos,19,8,1,8,"{'Dart', 'JavaScript'}"
lubomir-brindza,https://api.github.com/users/lubomir-brindza,https://github.com/lubomir-brindza,https://api.github.com/users/lubomir-brindza/repos,10,78,4,78,{'Python'}
keeganlapp,https://api.github.com/users/keeganlapp,https://github.com/keeganlapp,https://api.github.com/users/keeganlapp/repos,4,2,1,2,{'Ruby'}
erlendfh,https://api.github.com/users/erlendfh,https://github.com/erlendfh,https://api.github.com/users/erlendfh/repos,20,25,8,25,"{'Ruby', 'C', 'Objective-C', 'JavaScript', 'Groovy', 'Java', 'Scala'}"
Yelp,https://api.github.com/users/Yelp,https://github.com/Yelp,https://api.github.com/users/Yelp/repos,315,7422,1588,7422,"{'Ruby', 'TypeScript', 'Objective-C', 'JavaScript', 'Go', 'Python', 'Kotlin', 'Rust'}"
i5labs,https://api.github.com/users/i5labs,https://github.com/i5labs,https://api.github.com/users/i5labs/repos,2,0,0,0,set()
selenius-zz,https://api.github.com/users/selenius-zz,https://github.com/selenius-zz,https://api.github.com/users/selenius-zz/repos,9,0,0,0,set()
Data007,https://api.github.com/users/Data007,https://github.com/Data007,https://api.github.com/users/Data007/repos,5,10,1,10,"{'Ruby', 'CoffeeScript', 'CSS'}"
mdanzico,https://api.github.com/users/mdanzico,https://github.com/mdanzico,https://api.github.com/users/mdanzico/repos,3,0,0,0,set()
mcbridets,https://api.github.com/users/mcbridets,https://github.com/mcbridets,https://api.github.com/users/mcbridets/repos,3,0,0,0,set()
deanw,https://api.github.com/users/deanw,https://github.com/deanw,https://api.github.com/users/deanw/repos,3,0,0,0,set()
sgolberg,https://api.github.com/users/sgolberg,https://github.com/sgolberg,https://api.github.com/users/sgolberg/repos,4,0,0,0,set()
misaeldry,https://api.github.com/users/misaeldry,https://github.com/misaeldry,https://api.github.com/users/misaeldry/repos,3,0,0,0,set()
f4hy,https://api.github.com/users/f4hy,https://github.com/f4hy,https://api.github.com/users/f4hy/repos,16,6,0,6,"{'C++', 'C', 'TypeScript', 'Shell', 'Emacs Lisp', 'Go', 'F#', 'Python', 'Perl'}"
tomshaw,https://api.github.com/users/tomshaw,https://github.com/tomshaw,https://api.github.com/users/tomshaw/repos,57,109,13,109,"{'PHP', 'TypeScript', 'JavaScript', 'Vue', 'Go', 'HTML', 'Python', 'CSS', 'Rust'}"
jameslawsonABI,https://api.github.com/users/jameslawsonABI,https://github.com/jameslawsonABI,https://api.github.com/users/jameslawsonABI/repos,4,6,1,6,set()
quarkzhou,https://api.github.com/users/quarkzhou,https://github.com/quarkzhou,https://api.github.com/users/quarkzhou/repos,4,0,0,0,set()
Dav1dSl0an,https://api.github.com/users/Dav1dSl0an,https://github.com/Dav1dSl0an,https://api.github.com/users/Dav1dSl0an/repos,3,0,0,0,"{'JavaScript', 'TypeScript'}"
jalbano,https://api.github.com/users/jalbano,https://github.com/jalbano,https://api.github.com/users/jalbano/repos,4,0,0,0,set()
randanderson,https://api.github.com/users/randanderson,https://github.com/randanderson,https://api.github.com/users/randanderson/repos,10,0,0,0,"{'Ruby', 'JavaScript', 'HTML'}"
awolverton,https://api.github.com/users/awolverton,https://github.com/awolverton,https://api.github.com/users/awolverton/repos,3,0,0,0,set()
arnodirlam,https://api.github.com/users/arnodirlam,https://github.com/arnodirlam,https://api.github.com/users/arnodirlam/repos,16,4,2,4,"{'Ruby', 'Dockerfile', 'JavaScript', 'Makefile', 'Shell', 'HTML', 'Elixir'}"
noodl,https://api.github.com/users/noodl,https://github.com/noodl,https://api.github.com/users/noodl/repos,8,1,1,1,"{'Ruby', 'C'}"
peterbe,https://api.github.com/users/peterbe,https://github.com/peterbe,https://api.github.com/users/peterbe/repos,1251,327,23,327,"{'Python', 'JavaScript', 'TypeScript', 'HTML'}"
shwoodard,https://api.github.com/users/shwoodard,https://github.com/shwoodard,https://api.github.com/users/shwoodard/repos,66,37,3,37,"{'Ruby', 'JavaScript', 'Go', 'CSS', 'Java'}"
floatingman,https://api.github.com/users/floatingman,https://github.com/floatingman,https://api.github.com/users/floatingman/repos,28,10,0,10,"{'Ruby', 'TypeScript', 'JavaScript', 'Shell', 'Emacs Lisp', 'Jinja', 'Python', 'AutoHotkey', 'CSS', 'Java', 'GLSL'}"
jasoo24,https://api.github.com/users/jasoo24,https://github.com/jasoo24,https://api.github.com/users/jasoo24/repos,13,1,0,1,"{'Ruby', 'JavaScript'}"
thomasaschmitz,https://api.github.com/users/thomasaschmitz,https://github.com/thomasaschmitz,https://api.github.com/users/thomasaschmitz/repos,9,0,0,0,set()
ranu,https://api.github.com/users/ranu,https://github.com/ranu,https://api.github.com/users/ranu/repos,4,2,0,2,{'JavaScript'}
bmnick,https://api.github.com/users/bmnick,https://github.com/bmnick,https://api.github.com/users/bmnick/repos,25,20,1,20,"{'Ruby', 'C++', 'Io', 'Objective-C', 'JavaScript', 'VimL', 'Shell', 'Emacs Lisp', 'Python'}"
jesseadams,https://api.github.com/users/jesseadams,https://github.com/jesseadams,https://api.github.com/users/jesseadams/repos,55,10,1,10,"{'Ruby', 'TypeScript', 'JavaScript', 'VimL', 'HTML', 'Shell', 'Go', 'Python', 'Groovy', 'Lua', 'Perl'}"
aljosa,https://api.github.com/users/aljosa,https://github.com/aljosa,https://api.github.com/users/aljosa/repos,68,4,2,4,"{'Python', 'JavaScript'}"
fassko,https://api.github.com/users/fassko,https://github.com/fassko,https://api.github.com/users/fassko/repos,178,31,9,31,"{'TypeScript', 'Objective-C', 'JavaScript', 'CSS', 'Java', 'Swift'}"
pimlott,https://api.github.com/users/pimlott,https://github.com/pimlott,https://api.github.com/users/pimlott/repos,5,37,8,37,"{'Perl', 'Haskell', 'Java'}"
jolts,https://api.github.com/users/jolts,https://github.com/jolts,https://api.github.com/users/jolts/repos,5,13,1,13,"{'Ruby', 'C++', 'JavaScript'}"
lqoyzy,https://api.github.com/users/lqoyzy,https://github.com/lqoyzy,https://api.github.com/users/lqoyzy/repos,5,0,0,0,set()
stocktwits,https://api.github.com/users/stocktwits,https://github.com/stocktwits,https://api.github.com/users/stocktwits/repos,8,33,16,33,"{'Ruby', 'TypeScript', 'Objective-C', 'JavaScript', 'HTML', 'Python', 'Swift'}"
Raffi,https://api.github.com/users/Raffi,https://github.com/Raffi,https://api.github.com/users/Raffi/repos,4,1,0,1,"{'JavaScript', 'C++', 'C', 'Emacs Lisp'}"
MattCairns,https://api.github.com/users/MattCairns,https://github.com/MattCairns,https://api.github.com/users/MattCairns/repos,16,17,0,17,"{'C++', 'Nix', 'Shell', 'HTML', 'Go', 'Python', 'CSS', 'Java', 'Rust'}"
sevagf,https://api.github.com/users/sevagf,https://github.com/sevagf,https://api.github.com/users/sevagf/repos,17,3,2,3,"{'Ruby', 'C++', 'JavaScript'}"
josedelcorral,https://api.github.com/users/josedelcorral,https://github.com/josedelcorral,https://api.github.com/users/josedelcorral/repos,17,9,4,9,"{'Ruby', 'C', 'TypeScript', 'JavaScript', 'ActionScript', 'CSS'}"
huyclemson,https://api.github.com/users/huyclemson,https://github.com/huyclemson,https://api.github.com/users/huyclemson/repos,3,0,0,0,set()
wawan77,https://api.github.com/users/wawan77,https://github.com/wawan77,https://api.github.com/users/wawan77/repos,3,0,0,0,set()
Kaali,https://api.github.com/users/Kaali,https://github.com/Kaali,https://api.github.com/users/Kaali/repos,24,69,13,69,"{'Ruby', 'C++', 'C', 'Nix', 'Clojure', 'JavaScript', 'Dart', 'Emacs Lisp', 'Python', 'Perl', 'Java', 'Swift'}"
saher,https://api.github.com/users/saher,https://github.com/saher,https://api.github.com/users/saher/repos,3,0,0,0,set()
xiki,https://api.github.com/users/xiki,https://github.com/xiki,https://api.github.com/users/xiki/repos,2,0,0,0,set()
19391940,https://api.github.com/users/19391940,https://github.com/19391940,https://api.github.com/users/19391940/repos,3,0,0,0,set()
mikeoz,https://api.github.com/users/mikeoz,https://github.com/mikeoz,https://api.github.com/users/mikeoz/repos,3,0,0,0,"{'JavaScript', 'Jupyter Notebook', 'HTML'}"
unscene,https://api.github.com/users/unscene,https://github.com/unscene,https://api.github.com/users/unscene/repos,22,68,13,68,"{'Ruby', 'C', 'JavaScript', 'C#', 'Lua'}"
georgegearhart,https://api.github.com/users/georgegearhart,https://github.com/georgegearhart,https://api.github.com/users/georgegearhart/repos,4,0,0,0,set()
deepreds,https://api.github.com/users/deepreds,https://github.com/deepreds,https://api.github.com/users/deepreds/repos,4,2,0,2,"{'Python', 'Jupyter Notebook'}"
manudevelopia,https://api.github.com/users/manudevelopia,https://github.com/manudevelopia,https://api.github.com/users/manudevelopia/repos,33,2,4,2,"{'Ruby', 'JavaScript', 'Go', 'HTML', 'Shell', 'Python', 'Groovy', 'Java'}"
jnoller,https://api.github.com/users/jnoller,https://github.com/jnoller,https://api.github.com/users/jnoller/repos,420,3,0,3,"{'C++', 'TypeScript'}"
pauldickson,https://api.github.com/users/pauldickson,https://github.com/pauldickson,https://api.github.com/users/pauldickson/repos,3,0,0,0,set()
rwarner-zz,https://api.github.com/users/rwarner-zz,https://github.com/rwarner-zz,https://api.github.com/users/rwarner-zz/repos,3,0,0,0,set()
kalya,https://api.github.com/users/kalya,https://github.com/kalya,https://api.github.com/users/kalya/repos,3,0,0,0,set()
mhrivnak,https://api.github.com/users/mhrivnak,https://github.com/mhrivnak,https://api.github.com/users/mhrivnak/repos,71,1,4,1,"{'Dockerfile', 'Shell', 'HTML', 'Go', 'Jinja', 'Python', 'Makefile'}"
phillycocoa,https://api.github.com/users/phillycocoa,https://github.com/phillycocoa,https://api.github.com/users/phillycocoa/repos,1,16,4,16,"{'JavaScript', 'HTML', 'Objective-C'}"
sashakissel,https://api.github.com/users/sashakissel,https://github.com/sashakissel,https://api.github.com/users/sashakissel/repos,4,0,0,0,set()
CarmenDelessio,https://api.github.com/users/CarmenDelessio,https://github.com/CarmenDelessio,https://api.github.com/users/CarmenDelessio/repos,67,22,7,22,{'Java'}
rafunchik,https://api.github.com/users/rafunchik,https://github.com/rafunchik,https://api.github.com/users/rafunchik/repos,3,1,0,1,"{'C++', 'Jupyter Notebook', 'HTML', 'Python', 'Groovy', 'CSS', 'Java', 'Scala'}"
mikealtieri,https://api.github.com/users/mikealtieri,https://github.com/mikealtieri,https://api.github.com/users/mikealtieri/repos,4,0,0,0,set()
wycxx,https://api.github.com/users/wycxx,https://github.com/wycxx,https://api.github.com/users/wycxx/repos,3,0,0,0,set()
